tconst	primaryTitle	originalTitle	isAdult	releaseYear	runtimeMinutes	genres	averageRating	numVotes	nudity	violence	profanity	alcohol	frightening	actors	countriesOfOrigin	productionCompanies	budget	grossWorldwide
tt2784936	Backtrack	Backtrack	0	2015.0	90.0	Drama,Fantasy,Horror	5.9	13312		Mild	Moderate	Mild	Moderate	Adrien Brody, Jenni Baird, Bruce Spence, Greg Poppleton, Barbara Gouskos, Jill McKay, Sam Neill, Anna Lise Phillips, Chloe Bayliss, Emma O'Farrell, Malcolm Kennard, Matthew Sunderland, George Shevtsov, Robin McLeavy, Jesse Hyde, Alexander McGuire, Michael Whalley, Brooke Alyse	Australia, United Kingdom, United Arab Emirates	Screen Australia, Bankside Films, See Pictures		
tt3469798	Órbita 9	Órbita 9	0	2017.0	95.0	Drama,Sci-Fi,Thriller	5.9	8343	Mild	Mild	Mild		Mild	Clara Lago, Álex González, Andrés Parra, Belén Rueda, Kristina Lilley, John Alex Castillo, Fernando Campo, Sara Deray, Patxi Santamaría, Ina Juaristi, Asier Hernández, Bárbara Rivas, Nelson Camayo, Luna Baxter, Silvia Santamaría, Diana Belmonte, Carlos Mosquera, Rubén Roca	Spain, Colombia	Cactus Flower, Dynamo, Mono Films	4000000.0	272081.348
tt0391198	The Grudge	The Grudge	0	2004.0	91.0	Horror,Mystery,Thriller	5.9	149813	Mild	Moderate	Mild		Severe	Sarah Michelle Gellar, Jason Behr, Clea DuVall, William Mapother, KaDee Strickland, Grace Zabriskie, Bill Pullman, Rosa Blasi, Ted Raimi, Ryo Ishibashi, Yôko Maki, Yuya Ozeki, Takako Fuji, Takashi Matsuyama, Hiroshi Matsunaga, Hajime Okayama, Yoshiyuki Morishita, Kazuyuki Tsumura	United States, Japan	Columbia Pictures, Ghost House Pictures, Fellah Pictures	9140000.0	171174939.11
tt0114508	Species	Species	0	1995.0	108.0	Action,Horror,Sci-Fi	5.9	84286	Severe	Severe	Moderate	Mild	Moderate	Natasha Henstridge, Michael Madsen, Ben Kingsley, Alfred Molina, Forest Whitaker, Marg Helgenberger, Michelle Williams, Jordan Lund, Don Fischer, Scott McKenna, Virginia Morris, Jayne Luke, David K. Schroeder, David Jensen, Esther Scott, Shirley Prestia, William Utay, David Selburg	United States	Metro-Goldwyn-Mayer (MGM)	31990000.0	103623930.142
tt0109493	The Cowboy Way	The Cowboy Way	0	1994.0	102.0	Action,Comedy,Crime	5.9	8901	Mild	Mild	Mild	Mild		Woody Harrelson, Kiefer Sutherland, Dylan McDermott, Ernie Hudson, Cara Buono, Marg Helgenberger, Tomas Milian, Luis Guzmán, Angel Caban, Matthew Cowles, Joaquín Martínez, Kristin Baer, Christian Aubert, Emmanuel Xuereb, Francie Swift, Christopher Durang, Laura Ekstrand, Graciela Lecube	United States	Imagine Entertainment, Universal Pictures	31990000.0	18535934.624
tt0906108	Why Did I Get Married?	Why Did I Get Married?	0	2007.0	113.0	Comedy,Drama,Romance	5.9	13635	Moderate	Mild	Mild	Mild	Mild	Tyler Perry, Janet Jackson, Sharon Leal, Malik Yoba, Jill Scott, Richard T. Jones, Tasha Smith, Michael Jai White, Denise Boutte, Lamman Rucker, Keesha Sharp, Kaira Akita, Sheri Mann Stewart, Brian Bremer, Jamie Moore, Bart Hansard, Randall Sims, Tina Lee	United States	Lions Gate Films, The Tyler Perry Company, Capital Arts Entertainment	13710000.0	51058677.804000005
tt0088213	Swing Shift	Swing Shift	0	1984.0	100.0	Drama,Romance,War	5.9	5327	Mild	Mild	Mild	Mild	Mild	Goldie Hawn, Kurt Russell, Christine Lahti, Fred Ward, Ed Harris, Sudie Bond, Holly Hunter, Patty Maloney, Lisa Pelikan, Susan Peretz, Joey Aresco, Morris 'Tex' Biggs, Reid Cruickshanks, Danny Darst, Dennis Fimple, Chris Lemmon, Charles Napier, Stephen Tobolowsky	United States	Warner Bros., Lantana, Hawn / Sylbert Movie Company	13710000.0	6078288.284
tt10161886	The Prom	The Prom	0	2020.0	130.0	Comedy,Drama,Musical	5.9	28898			Mild	Mild		Meryl Streep, James Corden, Nicole Kidman, Kerry Washington, Keegan-Michael Key, Andrew Rannells, Ariana DeBose, Jo Ellen Pellman, Tracey Ullman, Kevin Chamberlin, Mary Kay Place, Logan Riley, Sofia Deler, Nico Greetham, Nathaniel J. Potvin, Frank DiLella, Chet Dixon, Sam Pillow	United States	Dramatic Forces, Storykey, Netflix		171311.02000000002
tt5091530	M.F.A.	M.F.A.	0	2017.0	92.0	Drama,Horror,Thriller	5.9	7362	Moderate	Moderate	Moderate	Moderate	Moderate	Francesca Eastwood, Clifton Collins Jr., Leah McKendrick, Peter Vack, David Sullivan, David Huynh, Marlon Young, Jess Nurse, Mary Price Moore, Melanie Britton, Michael Welch, Mike Manning, Kyle McKeever, Kyler Pettis, Mariah Owen, Alexandra Fatovich, John Benitz, Ryan W. Garcia	United States	Villainess Productions, GTE Productions, Syncretic Entertainment		
tt0134067	The Rugrats Movie	The Rugrats Movie	0	1998.0	79.0	Adventure,Animation,Comedy	5.9	20487	Mild	Mild			Mild	Elizabeth Daily, Christine Cavanaugh, Kath Soucie, Melanie Chartoff, Phil Proctor, Cree Summer, Mary Gross, Kevin McBride, Andrea Martin, Michael Bell, Tress MacNeille, Jack Riley, Busta Rhymes, Joe Alaskey, Cheryl Chase, Tony Jay, Edie McClurg, Hattie Winston	United States, United Kingdom	Paramount Pictures, Nickelodeon Movies, Klasky-Csupo	21936000.0	128777732.95
tt1611224	Abraham Lincoln: Vampire Hunter	Abraham Lincoln: Vampire Hunter	0	2012.0	105.0	Action,Fantasy,Horror	5.9	160581	Moderate	Severe	Mild	Mild	Severe	Benjamin Walker, Rufus Sewell, Dominic Cooper, Anthony Mackie, Mary Elizabeth Winstead, Marton Csokas, Jimmi Simpson, Joseph Mawle, Robin McLeavy, Erin Wasson, John Rothman, Cameron M. Brown, Frank Brennan, Lux Haney-Jardine, Curtis Harris, Bill Martin Williams, Alex Lombard, Raevin Stinson	United States, Russia	Abraham Productions, Bazelevs Production, Genre Films	63066000.0	106455024.12
tt1336608	Rock of Ages	Rock of Ages	0	2012.0	123.0	Comedy,Drama,Musical	5.9	81121	Moderate	Mild	Mild	Moderate		Julianne Hough, Diego Boneta, Tom Cruise, Alec Baldwin, Dakota Sage Grant, Matthew Rush Sullivan, Russell Brand, Erica Frene, Michael Olusczak, Tony Bellissimo, Shane Hartline, James Martin Kelly, Bryan Cranston, Catherine Zeta-Jones, Celina Beach, Angelo Valderrama, Paul Giamatti, Dan Finnerty	United States	New Line Cinema, Corner Store Entertainment, Material Pictures	68550000.0	54308612.282000005
tt0369994	Strangers with Candy	Strangers with Candy	0	2005.0	97.0	Comedy	5.9	8396	Moderate					Amy Sedaris, Stephen Colbert, Paul Dinello, Paul Sedaris, Chandra Wilson, Kristy Thomas, Dee Finley, Deborah Rush, Ian Holm, Dan Hedaya, Joseph Cross, Elisabeth Harnois, Alexis Dziena, Ivette Dumeng, Carlo Alban, Greg Hollimon, Hechter Ubarry, Allison Janney	United States	Comedy Central Films, Roberts/David Films, Worldwide Pants	3199000.0	2060269.336
tt0378109	Into the Blue	Into the Blue	0	2005.0	110.0	Action,Adventure,Crime	5.9	78961	Mild	Moderate	Moderate	Mild	Moderate	Paul Walker, Jessica Alba, Scott Caan, Ashley Scott, Josh Brolin, James Frain, Tyson Beckford, Dwayne Adway, Javon Frazer, Chris Taloa, Peter R.V. Bowleg Jr., Clifford McIntosh, Adam Collins, Gill Montie, Dan Ballard, Samantha Lamb, Arthur Thompson Jr., Ramon Saunders	United States	Columbia Pictures, Mandalay Pictures, Metro-Goldwyn-Mayer (MGM)	45700000.0	42151574.144
tt10310140	Fatman	Fatman	0	2020.0	100.0	Action,Adventure,Comedy	5.9	29608		Moderate	Moderate	Mild	Moderate	Mel Gibson, Walton Goggins, Marianne Jean-Baptiste, Chance Hurstfield, Susanne Sutchy, Robert Bockstael, Michael Dyson, Deborah Grover, Ellison Grier Butler, Eric Woolfe, Lynne Adams, Ekaterina Baker, Natalie Darbyson, Corbin Smyth Currie, Paul Whitney, Paulino Nunes, Kate Hurman, Robert Reynolds	United Kingdom, Canada, United States	Panasper Films, Fortitude International, Saban Films		1509391.482
tt4131496	The Vanishing	The Vanishing	0	2018.0	107.0	Drama,Mystery,Thriller	5.9	20215		Severe	Moderate	Mild	Moderate	Peter Mullan, Gerard Butler, Emma King, Gary Lewis, Connor Swindells, Ken Drury, Gary Kane, Søren Malling, Ólafur Darri Ólafsson, Roderick Gilkison, Gary Mclellan, John Taylor	United Kingdom	Mad As Birds, Cross Creek Pictures, G-BASE		1099105.108
tt7720922	Batti Gul Meter Chalu	Batti Gul Meter Chalu	0	2018.0	161.0	Drama	5.9	5954						Shahid Kapoor, Shraddha Kapoor, Divyendu Sharma, Yami Gautam, Sushmita Mukherjee, Samir Soni, Ashrut Jain, Anastasiya Ador, Kashish Arora, Shriyam Bhagnani, Mukesh S. Bhatt, Sukhwinder Chahal, Rajendra Chawla, Ashish Gole, Pankaj Gupta, Shivam Gupta, Sharib Hashmi, Badrul Islam	India	Kashish Khan Production, Krti Pictures, NN Films		5267963.3040000005
tt0098519	Troop Beverly Hills	Troop Beverly Hills	0	1989.0	105.0	Adventure,Comedy	5.9	11209	Mild		Moderate	Mild		Shelley Long, Craig T. Nelson, Betty Thomas, Mary Gross, Stephanie Beacham, Audra Lindley, Edd Byrnes, Ami Foster, Carla Gugino, Heather Hopper, Kellie Martin, Emily Schulman, Tasha Scott, Aquilina Soriano, Jenny Lewis, David Gautreaux, Karen Kopins, Dinah Lacey	United States	Weintraub Entertainment Group, Fries Entertainment, Avanti Film Productions	16452000.0	7777082.502
tt1727496	Dil Toh Baccha Hai Ji	Dil Toh Baccha Hai Ji	0	2011.0	143.0	Comedy,Drama,Romance	5.9	4150	Moderate		Mild	Mild		Ajay Devgn, Emraan Hashmi, Omi Vaidya, Shazahn Padamsee, Shraddha Das, Shruti Haasan, Dhruv Bhandari, Ajay Bhatia, Sanjay Chhel, Tisca Chopra, Julia Datt, G.K. Desai, Daisy Irani, Manoj Joshi, Arun Kadam, Aditya Raj Kapoor, Aditya Raj Kapoor, Shaurya Kaushal	India	Baba Arts, Bhandarkar Entertainment, NH Studioz		4865502.598
tt0120510	Wide Awake	Wide Awake	0	1998.0	88.0	Comedy,Drama,Family	5.9	4493			Mild	Mild	Mild	Joseph Cross, Timothy Reifsnyder, Dana Delany, Denis Leary, Robert Loggia, Rosie O'Donnell, Camryn Manheim, Vicki Giunta, Julia Stiles, Heather Casler, Dan Lauria, Stefan Niemczyk, Michael Pacienza, Michael Shulman, Jaret Ross Barron, Jarrett Abello, Joseph Melito, Peter A. Urban Jr.	United States	Miramax, Woods Entertainment	5484000.0	257907.95
tt7209510	Glossary of Broken Dreams	Glossary of Broken Dreams	0	2018.0	99.0	Animation,Comedy,Drama	5.9	7084						Johannes Grenzfurthner, Charlie Poulon, Daniel Hasibar, Stuart Freeman, Conny Lee, Niko Alm, Christian Schädel, Hannes Duscher, Roland Gratzer, Douglas Robinson, Harald Homolka-List, Bronwynn Mertz-Penzinger, Martin Nechvatal, Michael Ettmann, Josef P. Wagner, Johannes Ullmaier, Alexander E. Fennon, Robert Stachel	Austria, United States	Monochrom Propulsion Systems, monochrom art group	13710.0	
tt0098645	Who's Harry Crumb?	Who's Harry Crumb?	0	1989.0	94.0	Comedy,Mystery	5.9	17451	Mild	Mild	Moderate	Mild	Mild	John Candy, Jeffrey Jones, Annie Potts, Tim Thomerson, Barry Corbin, Shawnee Smith, Valri Bromfield, Doug Steckler, Renée Coleman, Wesley Mann, Tamsin Kelsey, Joe Flaherty, Fiona Roeske, Lori O'Byrne, Michele Goodger, Beverley Elliott, P. Lynn Johnson, Peter Yunker	United States	TriStar Pictures, NBC Productions, Arnon Milchan Productions		10037880.696
tt1740710	Mere Brother Ki Dulhan	Mere Brother Ki Dulhan	0	2011.0	139.0	Comedy,Drama,Family	5.9	10033		Mild	Mild	Mild		Imran Khan, Katrina Kaif, Ali Zafar, Tara D'Souza, Parikshit Sahni, Kanwaljeet Singh, Suparna Marwah, Arfeen Khan, Mohd. Zeeshan Ayyub, Tariq Vasudeva, Brijendra Kala, Kusum Talwar, Vijay Mohan, Veena Mohan, Monica Kohli, Ayesha Khanna, Aradhana Khanna, Sunny Dagar	India	Yash Raj Films		10952810.234
tt4594834	Chi-Raq	Chi-Raq	0	2015.0	127.0	Comedy,Crime,Drama	5.9	10585	Severe	Moderate	Severe	Mild	Mild	Nick Cannon, Teyonah Parris, Wesley Snipes, Angela Bassett, Samuel L. Jackson, John Cusack, Jennifer Hudson, David Patrick Kelly, D.B. Sweeney, Dave Chappelle, Steve Harris, Harry Lennix, Tony Fitzpatrick, Anya Engel-Adams, Ebony Joy, Eryn Allen Kane, Michelle Mitchenor, Felicia Pearson	United States	40 Acres & A Mule Filmworks, Amazon Studios		2485804.886
tt3330764	The Neighbor	The Neighbor	0	2016.0	87.0	Crime,Horror,Thriller	5.8	8210		Severe	Moderate	Moderate	Severe	Josh Stewart, Bill Engvall, Alexandra Essoe, Ronnie Gene Blevins, Luke Edwards, Melissa Bolona, Skipp Sudduth, Mason Guccione, David Kallaway, Jaqueline Fleming, Heather Williams, Chaka Desilva, Ben Matheny, Artrial Clark, Jered Meeks, Brett Forbes, Phillip Rush, Zoe Dean	United Kingdom	Fortress Features, The Salt Company International	1371000.0	150214.072
tt3896100	Capture the Flag	Atrapa la bandera	0	2015.0	94.0	Adventure,Animation,Comedy	5.8	4081	Mild	Mild	Moderate		Moderate	Sam Fink, Dani Rovira, Michelle Jenner, Carme Calvell, Javier Balas, Camilo García, Toni Mora, Marta Barbará, Fernando Cabrera, Xavier Casan, Oriol Tarragó, Ramon Canals, Jordi Royo, Margarita Cavero, Alba Sola, Juan Miguel Valdivieso, Santi Lorenz, Carlos Sianes	Spain, United States	Paramount Animation, 4 Cats Pictures, Ikiru Films	12500000.0	22488358.534
tt14549466	Crimes of the Future	Crimes of the Future	0	2022.0	107.0	Drama,Horror,Sci-Fi	5.8	39068	Severe	Severe	Moderate		Severe	Viggo Mortensen, Léa Seydoux, Kristen Stewart, Scott Speedman, Sotiris Siozos, Lihi Kornowski, Don McKellar, Nadia Litz, Tanaya Beatty, Mihalis Valasoglou, Welket Bungué, Tassos Karahalios, Ephie Kantza, Yorgos Pirpassopoulos, Jason Bitter, Denise Capezza, Penelope Tsilika, Alexandra Anger	Canada, Greece, United Kingdom	Serendipity Point Films, Téléfilm Canada, Ingenious Media	31990000.0	4160130.41
tt2461150	Masterminds	Masterminds	0	2015.0	95.0	Biography,Comedy,Crime	5.8	58334	Mild	Mild	Mild	Mild		Zach Galifianakis, Owen Wilson, Kristen Wiig, Ross Kimball, Devin Ratray, Mary Elizabeth Ellis, Jason Sudeikis, Kate McKinnon, Leslie Jones, Jon Daly, Ken Marino, Daniel Zacapa, Tom Werme, Njema Williams, Nils Cruz, Michael Fraguada, Christian Gonzalez, Candace Blanchard	United States	Broadway Video, Michaels Goldwyn, Relativity Media	22850000.0	27122674.886
tt0239948	Saving Silverman	Saving Silverman	0	2001.0	90.0	Comedy,Crime,Romance	5.8	42246	Moderate	Mild	Moderate	Mild	Mild	Jason Biggs, Steve Zahn, Jack Black, Amanda Peet, Amanda Detmer, R. Lee Ermey, Neil Diamond, Kyle Gass, Norman Armour, Colin Foo, Christopher Logan, Esme Lambert, Max Fomitchev, Tony Parsons, Brett Armstrong, Patrick Pfrimmer, Frank L. Frazier, Andrew McIlroy	United States, Australia	Columbia Pictures, Village Roadshow Pictures, NPV Entertainment	20108000.0	23843249.284
tt0048937	Alexander the Great	Alexander the Great	0	1956.0	143.0	Biography,Drama,History	5.8	4047		Mild		Mild		Richard Burton, Fredric March, Claire Bloom, Barry Jones, Harry Andrews, Stanley Baker, Niall MacGinnis, Peter Cushing, Michael Hordern, Marisa de Leza, Gustavo Rojo, Rubén Rojo, Peter Wyngarde, Helmut Dantine, William Squire, Friedrich von Ledebur, Virgilio Teixeira, Teresa del Río	Spain, United States	C.B. Films S.A., Rossen Films	3656000.0	
tt1694020	The Guilt Trip	The Guilt Trip	0	2012.0	95.0	Comedy,Drama	5.8	38368	Mild	Mild	Moderate	Mild		Barbra Streisand, Seth Rogen, Julene Renee, Zabryna Guevara, John Funk, Robert Curtis Brown, Kathy Najimy, Miriam Margolyes, Rose Abdoo, Tom Virtue, Vivian Vanderwerd, Worth Howe, Vicki Goldsmith, Matthew Levinson, Joseph Levinson, Kevin O'Keefe, Rick Gonzalez, Jeff Witzke	United States	Paramount Pictures, Skydance Media, Michaels Goldwyn	36560000.0	38263445.564
tt1059836	Transit	Transit	0	2012.0	88.0	Action,Crime,Thriller	5.8	11710		Severe	Severe	Severe	Moderate	Jim Caviezel, James Frain, Elisabeth Röhm, Diora Baird, Sterling Knight, Harold Perrineau, Jake Cherry, Ryan Donowho, Robbie Jones, Griff Furst, Douglas M. Griffin, Monica Acosta, Don Yesso, Rob Boltin, Ashley Braud, JD Evermore	United States	After Dark Films, Signature Entertainment, Bettis Productions Limited	4570000.0	606376.848
tt0763831	A Thousand Words	A Thousand Words	0	2012.0	91.0	Comedy,Drama,Fantasy	5.8	44399	Mild	Mild	Moderate	Mild	Mild	Eddie Murphy, Cliff Curtis, Kerry Washington, Clark Duke, Emanuel Ragsdale, Jill Basey, Greg Collins, Robert LeQuang, Michael G. Wilkinson, Lyndsey Nelson, Michael Cody Gilbert, Lou Saliba, John Gatins, Mitchell Fink, Edi Patterson, Allison Janney, Emily A. Burton, Tracy Mulholland	United States	DreamWorks, Saturn Films, Work After Midnight Films	36560000.0	20148469.178
tt0234354	Novocaine	Novocaine	0	2001.0	95.0	Comedy,Crime,Drama	5.8	11614	Moderate	Severe	Severe	Moderate	Severe	Steve Martin, Helena Bonham Carter, Chelcie Ross, Laura Dern, Lynne Thigpen, Polly du Pont Noonan, JoBe Cerny, Elias Koteas, Yasen Peyankov, Scott Caan, Teri Cotruzzola, Lucina Paquet, Preston Maybank, Sally Kao, Quincy Wong, George Lugg, Tyler Rostenkowski, Tom Milanovich	United States	Artisan Entertainment, Numb Gums Productions Inc.	7312000.0	2316416.008
tt3688406	A Christmas Horror Story	A Christmas Horror Story	0	2015.0	99.0	Fantasy,Horror,Mystery	5.8	12335	Mild	Severe	Severe	Mild	Moderate	William Shatner, George Buza, Rob Archer, Zoé De Grand Maison, Alex Ozerov-Meyer, Shannon Kook, Amy Forsyth, Jeff Clarke, Michelle Nolden, Adrian Holmes, Olunike Adeliyi, Orion John, A.C. Peterson, Percy Hynes White, Corinne Conley, Julian Richings, Debra McCabe, Joe Silvaggio	Canada	Entertainment One, Copperheart Entertainment, Téléfilm Canada		
tt0271946	The Accidental Spy	Dak mo mai sing	0	2001.0	108.0	Action,Comedy,Crime	5.8	18471	Mild	Moderate	Mild	Mild	Mild	Jackie Chan, Min Kim, Eric Tsang, Vivian Hsu, Hsing-Kuo Wu, Murat Yilmaz, Alfred Cheung, Lillian Ho, Tat-Ming Cheung, Vincent Kok, Hang-Sang Poon, Paulyn Sun, Ping Ha, Ken Chang, Glory Simon, Vahdet Çakar, Ahmet T. Uygun, Rakela Kunyo	Hong Kong	GH Pictures, Golden Harvest Company, Golden Harvest Pictures (China)		722191.616
tt3829378	Stephanie	Stephanie	0	2017.0	86.0	Horror,Mystery	5.8	6327	Mild	Moderate	Mild		Moderate	Shree Crooks, Frank Grillo, Anna Torv, Jonah Beres, LaSaundra Gibson, Samantha Smith, Kenneth Choi, Amanda Christine, Ellen Dubin, Adam Lazarre-White, Alexa Mansour, Deric McCabe, Mataeo Mingo, Jaimi Paige, Harold Perrineau, George Sharperson, Al Whiting	United States	Blumhouse Productions, Chapter One Films, Gotham Group		
tt0765446	Escape from Planet Earth	Escape from Planet Earth	0	2012.0	89.0	Adventure,Animation,Comedy	5.8	26647		Mild	Mild		Mild	Brendan Fraser, Sarah Jessica Parker, Jessica Alba, Rob Corddry, Ricky Gervais, Jonathan Morgan Heit, Sofía Vergara, Paul Scheer, Jason Simpson, Doug Abrahams, Jason Benson, Trevor Devall, Brian Dobson, Brad Dryborough, Gabe Khouth, Kirby Morrow, Andrew Moxham, Alan Silverman	United States, Canada, Netherlands, Japan, United Kingdom	Blue Yonder Films, GRF Productions, Jon Shestack Productions	36560000.0	68494418.746
tt0990407	The Green Hornet	The Green Hornet	0	2011.0	119.0	Action,Comedy,Crime	5.8	163913	Mild	Moderate	Moderate	Mild	Mild	Seth Rogen, Jay Chou, Christoph Waltz, Cameron Diaz, Tom Wilkinson, David Harbour, Edward James Olmos, Jamie Harris, Chad L. Coleman, Edward Furlong, Jill Remez, Joe O'Connor, Morgan Rusler, Joshua Erenberg, Lio Tipton, Taylor Cole, Robert Clotworthy, Jamison Yang	United States	Columbia Pictures, Original Film, K/O Camera Toys	109680000.0	208224964.672
tt2085930	Starship Troopers: Invasion	Starship Troopers: Invasion	0	2012.0	89.0	Action,Animation,Sci-Fi	5.8	11789	Moderate	Moderate	Severe	Mild	Severe	Luci Christian, David Matranga, Justin Doran, David Wald, Andrew Love, Leraldo Anzaldua, Sam Roman, Emily Neves, Melissa Davis, Kalob Martinez, Chris Patton, Adam Gibbs, Jovan Jackson, Corey Hartzog, Jessie James Grelle, Karl Glusman, Shelley Calene-Black, Noel Burkeen	Japan, United States	Sola Digital Arts, Stage 6 Films		176790.45
tt4360094	A Place in the Caribbean	Un lugar en el Caribe	0	2017.0	114.0	Drama,Romance	5.8	3978						José Zúñiga, Gabriela de la Garza, Lali Gonzalez, Rodrigo Guirao Díaz, Gastón Pauls, Jamie Bernadette, Daniel Zacapa, Ana Clara Carranza, Boris Barraza, Fermin Galeano, Fabian Sales, Carmen Irene Pineda, Maria Elena Vindel, Shirley Rodriguez, Ricardo Letelier	Honduras, United States	Cana Vista Films	2010800.0	
tt1774591	Teenage Cocktail	Teenage Cocktail	0	2016.0	88.0	Drama,Thriller	5.8	5483	Mild	Moderate	Moderate	Moderate	Mild	Nichole Sakura, Fabianne Therese, Pat Healy, Michelle Borth, Joshua Leonard, AJ Bowen, Zak Henri, Lou Wegner, River Alexander, Laura Covelli, Isaac Salzman, Morgan Peter Brown, Wyntergrace Williams, Shanna Malcolm, Danny Minnick, Robert Dill, Guy Nardulli, Eric D'Agostino	United States	Backup Media, Snowfort Pictures		
tt0494224	End of the Line	End of the Line	0	2007.0	95.0	Horror,Thriller	5.8	5068	Mild	Severe	Moderate		Severe	Ilona Elkin, Nicolas Wright, Neil Napier, Emily Shelton, Tim Rozon, Nina Fillis, Joan McBride, Danny Blanco Hall, John Vamvas, Robin Wilcock, Kent McQuaid, Robert Vézina, David Schaap, Lori Graham, Christine Lan, Aaron Grunfeld, David L. McCallum, Kyle Allatt	Canada	Maurice Devereaux Productions		
tt1402488	Happy Feet Two	Happy Feet Two	0	2011.0	117.0	Adventure,Animation,Comedy	5.8	47182		Mild			Mild	Elijah Wood, Robin Williams, Pink, Carlos Alazraqui, Lombardo Boyar, Jeffrey Garcia, Johnny A. Sanchez, Sofía Vergara, Ava Acres, Benjamin Flores Jr., Meibh Campbell, Common, Magda Szubanski, Hugo Weaving, Brad Pitt, Matt Damon, Hank Azaria, Richard Carter	Australia, United States	Warner Bros., Village Roadshow Pictures, Kennedy Miller Mitchell	123390000.0	145506092.732
